OBJECTID,ID_LOKALITY,DATUM_CAS,DATUM_CAS_TEXT,CAS,DEN,DEN_TEXT,MESIC,MESIC_TEXT,POCET_PRUJEZDU_ZLEVA,POCET_PRUJEZDU_ZPRAVA,POCET_PRUJEZDU_SOUCET
6972,M016,2022/07/29 11:00:00+00,29.07.2022 11:00-12:00,11:00-12:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,46,40,86
6973,M016,2022/07/29 12:00:00+00,29.07.2022 12:00-13:00,12:00-13:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,49,46,95
6974,M016,2022/07/29 12:59:59+00,29.07.2022 13:00-14:00,13:00-14:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,56,45,101
6975,M016,2022/07/29 14:00:00+00,29.07.2022 14:00-15:00,14:00-15:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,53,35,88
6976,M016,2022/07/29 15:00:00+00,29.07.2022 15:00-16:00,15:00-16:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,120,88,208
6977,M016,2022/07/29 15:59:59+00,29.07.2022 16:00-17:00,16:00-17:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,136,140,276
6978,M016,2022/07/29 17:00:00+00,29.07.2022 17:00-18:00,17:00-18:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,139,140,279
6979,M016,2022/07/29 18:00:00+00,29.07.2022 18:00-19:00,18:00-19:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,136,116,252
6980,M016,2022/07/29 18:59:59+00,29.07.2022 19:00-20:00,19:00-20:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,95,85,180
6981,M016,2022/07/29 20:00:00+00,29.07.2022 20:00-21:00,20:00-21:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,42,40,82
6982,M016,2022/07/29 21:00:00+00,29.07.2022 21:00-22:00,21:00-22:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,16,16,32
6983,M016,2022/07/29 21:59:59+00,29.07.2022 22:00-23:00,22:00-23:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,7,3,10
6984,M016,2022/07/29 23:00:00+00,29.07.2022 23:00-24:00,23:00-24:00,2022/07/29 00:00:00+00,29.07.2022 ,2022/07,Červenec 2022,4,5,9
6985,M016,2022/07/30 00:00:00+00,30.07.2022 00:00-01:00,00:00-01:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,1,0,1
6986,M016,2022/07/30 00:59:59+00,30.07.2022 01:00-02:00,01:00-02:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,1,1,2
6987,M016,2022/07/30 02:00:00+00,30.07.2022 02:00-03:00,02:00-03:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,2,1,3
6988,M016,2022/07/30 03:00:00+00,30.07.2022 03:00-04:00,03:00-04:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,1,1,2
6989,M016,2022/07/30 03:59:59+00,30.07.2022 04:00-05:00,04:00-05:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,1,0,1
6990,M016,2022/07/30 05:00:00+00,30.07.2022 05:00-06:00,05:00-06:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,0,0,0
6991,M016,2022/07/30 06:00:00+00,30.07.2022 06:00-07:00,06:00-07:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,1,1,2
6992,M016,2022/07/30 06:59:59+00,30.07.2022 07:00-08:00,07:00-08:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,4,8,12
6993,M016,2022/07/30 08:00:00+00,30.07.2022 08:00-09:00,08:00-09:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,6,2,8
6994,M016,2022/07/30 09:00:00+00,30.07.2022 09:00-10:00,09:00-10:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,18,8,26
6995,M016,2022/07/30 09:59:59+00,30.07.2022 10:00-11:00,10:00-11:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,23,47,70
6996,M016,2022/07/30 11:00:00+00,30.07.2022 11:00-12:00,11:00-12:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,28,14,42
6997,M016,2022/07/30 12:00:00+00,30.07.2022 12:00-13:00,12:00-13:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,11,12,23
6998,M016,2022/07/30 12:59:59+00,30.07.2022 13:00-14:00,13:00-14:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,21,29,50
6999,M016,2022/07/30 14:00:00+00,30.07.2022 14:00-15:00,14:00-15:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,43,43,86
7000,M016,2022/07/30 15:00:00+00,30.07.2022 15:00-16:00,15:00-16:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,79,75,154
7001,M016,2022/07/30 15:59:59+00,30.07.2022 16:00-17:00,16:00-17:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,113,147,260
7002,M016,2022/07/30 17:00:00+00,30.07.2022 17:00-18:00,17:00-18:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,50,61,111
7003,M016,2022/07/30 18:00:00+00,30.07.2022 18:00-19:00,18:00-19:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,40,101,141
7004,M016,2022/07/30 18:59:59+00,30.07.2022 19:00-20:00,19:00-20:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,75,81,156
7005,M016,2022/07/30 20:00:00+00,30.07.2022 20:00-21:00,20:00-21:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,13,14,27
7006,M016,2022/07/30 21:00:00+00,30.07.2022 21:00-22:00,21:00-22:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,15,13,28
7007,M016,2022/07/30 21:59:59+00,30.07.2022 22:00-23:00,22:00-23:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,10,12,22
7008,M016,2022/07/30 23:00:00+00,30.07.2022 23:00-24:00,23:00-24:00,2022/07/30 00:00:00+00,30.07.2022 ,2022/07,Červenec 2022,5,3,8
7009,M016,2022/08/01 00:00:00+00,01.08.2022 00:00-01:00,00:00-01:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,1,1,2
7010,M016,2022/08/01 00:59:59+00,01.08.2022 01:00-02:00,01:00-02:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,2,0,2
7011,M016,2022/08/01 02:00:00+00,01.08.2022 02:00-03:00,02:00-03:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,0,0,0
7012,M016,2022/08/01 03:00:00+00,01.08.2022 03:00-04:00,03:00-04:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,0,0,0
7013,M016,2022/08/01 03:59:59+00,01.08.2022 04:00-05:00,04:00-05:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,1,0,1
7014,M016,2022/08/01 05:00:00+00,01.08.2022 05:00-06:00,05:00-06:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,0,0,0
7015,M016,2022/08/01 06:00:00+00,01.08.2022 06:00-07:00,06:00-07:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,5,3,8
7016,M016,2022/08/01 06:59:59+00,01.08.2022 07:00-08:00,07:00-08:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,6,8,14
7017,M016,2022/08/01 08:00:00+00,01.08.2022 08:00-09:00,08:00-09:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,10,12,22
7018,M016,2022/08/01 09:00:00+00,01.08.2022 09:00-10:00,09:00-10:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,30,38,68
7019,M016,2022/08/01 09:59:59+00,01.08.2022 10:00-11:00,10:00-11:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,25,22,47
7020,M016,2022/08/01 11:00:00+00,01.08.2022 11:00-12:00,11:00-12:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,35,21,56
7021,M016,2022/08/01 12:00:00+00,01.08.2022 12:00-13:00,12:00-13:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,28,25,53
7022,M016,2022/08/01 12:59:59+00,01.08.2022 13:00-14:00,13:00-14:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,28,20,48
7023,M016,2022/08/01 14:00:00+00,01.08.2022 14:00-15:00,14:00-15:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,58,55,113
7024,M016,2022/08/01 15:00:00+00,01.08.2022 15:00-16:00,15:00-16:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,66,45,111
7025,M016,2022/08/01 15:59:59+00,01.08.2022 16:00-17:00,16:00-17:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,119,113,232
7026,M016,2022/08/01 17:00:00+00,01.08.2022 17:00-18:00,17:00-18:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,60,63,123
7027,M016,2022/08/01 18:00:00+00,01.08.2022 18:00-19:00,18:00-19:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,51,31,82
7028,M016,2022/08/01 18:59:59+00,01.08.2022 19:00-20:00,19:00-20:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,49,41,90
7029,M016,2022/08/01 20:00:00+00,01.08.2022 20:00-21:00,20:00-21:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,29,18,47
7030,M016,2022/08/01 21:00:00+00,01.08.2022 21:00-22:00,21:00-22:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,19,16,35
7031,M016,2022/08/01 21:59:59+00,01.08.2022 22:00-23:00,22:00-23:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,6,4,10
7032,M016,2022/08/01 23:00:00+00,01.08.2022 23:00-24:00,23:00-24:00,2022/08/01 00:00:00+00,01.08.2022 ,2022/08,Srpen 2022,6,0,6
7033,M016,2022/08/23 00:00:00+00,23.08.2022 00:00-01:00,00:00-01:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7034,M016,2022/08/23 00:59:59+00,23.08.2022 01:00-02:00,01:00-02:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7035,M016,2022/08/23 02:00:00+00,23.08.2022 02:00-03:00,02:00-03:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7036,M016,2022/08/23 03:00:00+00,23.08.2022 03:00-04:00,03:00-04:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7037,M016,2022/08/23 03:59:59+00,23.08.2022 04:00-05:00,04:00-05:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7038,M016,2022/08/23 05:00:00+00,23.08.2022 05:00-06:00,05:00-06:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7039,M016,2022/08/23 06:00:00+00,23.08.2022 06:00-07:00,06:00-07:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7040,M016,2022/08/23 06:59:59+00,23.08.2022 07:00-08:00,07:00-08:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7041,M016,2022/08/23 08:00:00+00,23.08.2022 08:00-09:00,08:00-09:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7042,M016,2022/08/23 09:00:00+00,23.08.2022 09:00-10:00,09:00-10:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7043,M016,2022/08/23 09:59:59+00,23.08.2022 10:00-11:00,10:00-11:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7044,M016,2022/08/23 11:00:00+00,23.08.2022 11:00-12:00,11:00-12:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7045,M016,2022/08/23 12:00:00+00,23.08.2022 12:00-13:00,12:00-13:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7046,M016,2022/08/23 12:59:59+00,23.08.2022 13:00-14:00,13:00-14:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,0,0
7047,M016,2022/08/23 14:00:00+00,23.08.2022 14:00-15:00,14:00-15:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,7,29,36
7048,M016,2022/08/23 15:00:00+00,23.08.2022 15:00-16:00,15:00-16:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,64,109,173
7049,M016,2022/08/23 15:59:59+00,23.08.2022 16:00-17:00,16:00-17:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,92,116,208
7050,M016,2022/08/23 17:00:00+00,23.08.2022 17:00-18:00,17:00-18:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,24,57,81
7051,M016,2022/08/23 18:00:00+00,23.08.2022 18:00-19:00,18:00-19:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,55,70,125
7052,M016,2022/08/23 18:59:59+00,23.08.2022 19:00-20:00,19:00-20:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,43,31,74
7053,M016,2022/08/23 20:00:00+00,23.08.2022 20:00-21:00,20:00-21:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,16,13,29
7054,M016,2022/08/23 21:00:00+00,23.08.2022 21:00-22:00,21:00-22:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,8,2,10
7055,M016,2022/08/23 21:59:59+00,23.08.2022 22:00-23:00,22:00-23:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,2,0,2
7056,M016,2022/08/23 23:00:00+00,23.08.2022 23:00-24:00,23:00-24:00,2022/08/23 00:00:00+00,23.08.2022 ,2022/08,Srpen 2022,0,2,2
7057,M016,2022/08/24 00:00:00+00,24.08.2022 00:00-01:00,00:00-01:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,1,0,1
7058,M016,2022/08/24 00:59:59+00,24.08.2022 01:00-02:00,01:00-02:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,0,0,0
7059,M016,2022/08/24 02:00:00+00,24.08.2022 02:00-03:00,02:00-03:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,0,0,0
7060,M016,2022/08/24 03:00:00+00,24.08.2022 03:00-04:00,03:00-04:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,0,0,0
7061,M016,2022/08/24 03:59:59+00,24.08.2022 04:00-05:00,04:00-05:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,0,0,0
7062,M016,2022/08/24 05:00:00+00,24.08.2022 05:00-06:00,05:00-06:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,1,1,2
7063,M016,2022/08/24 06:00:00+00,24.08.2022 06:00-07:00,06:00-07:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,3,3,6
7064,M016,2022/08/24 06:59:59+00,24.08.2022 07:00-08:00,07:00-08:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,3,3,6
7065,M016,2022/08/24 08:00:00+00,24.08.2022 08:00-09:00,08:00-09:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,15,24,39
7066,M016,2022/08/24 09:00:00+00,24.08.2022 09:00-10:00,09:00-10:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,11,17,28
7067,M016,2022/08/24 09:59:59+00,24.08.2022 10:00-11:00,10:00-11:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,16,20,36
7068,M016,2022/08/24 11:00:00+00,24.08.2022 11:00-12:00,11:00-12:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,18,12,30
7069,M016,2022/08/24 12:00:00+00,24.08.2022 12:00-13:00,12:00-13:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,11,10,21
7070,M016,2022/08/24 12:59:59+00,24.08.2022 13:00-14:00,13:00-14:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,15,14,29
7071,M016,2022/08/24 14:00:00+00,24.08.2022 14:00-15:00,14:00-15:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,42,22,64
7072,M016,2022/08/24 15:00:00+00,24.08.2022 15:00-16:00,15:00-16:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,46,49,95
7073,M016,2022/08/24 15:59:59+00,24.08.2022 16:00-17:00,16:00-17:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,110,98,208
7074,M016,2022/08/24 17:00:00+00,24.08.2022 17:00-18:00,17:00-18:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,121,134,255
7075,M016,2022/08/24 18:00:00+00,24.08.2022 18:00-19:00,18:00-19:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,216,120,336
7076,M016,2022/08/24 18:59:59+00,24.08.2022 19:00-20:00,19:00-20:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,34,29,63
7077,M016,2022/08/24 20:00:00+00,24.08.2022 20:00-21:00,20:00-21:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,17,7,24
7078,M016,2022/08/24 21:00:00+00,24.08.2022 21:00-22:00,21:00-22:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,3,3,6
7079,M016,2022/08/24 21:59:59+00,24.08.2022 22:00-23:00,22:00-23:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,3,0,3
7080,M016,2022/08/24 23:00:00+00,24.08.2022 23:00-24:00,23:00-24:00,2022/08/24 00:00:00+00,24.08.2022 ,2022/08,Srpen 2022,0,0,0
7081,M016,2022/08/25 00:00:00+00,25.08.2022 00:00-01:00,00:00-01:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,0,1,1
7082,M016,2022/08/25 00:59:59+00,25.08.2022 01:00-02:00,01:00-02:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,0,0,0
7083,M016,2022/08/25 02:00:00+00,25.08.2022 02:00-03:00,02:00-03:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,1,0,1
7084,M016,2022/08/25 03:00:00+00,25.08.2022 03:00-04:00,03:00-04:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,0,0,0
7085,M016,2022/08/25 03:59:59+00,25.08.2022 04:00-05:00,04:00-05:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,0,0,0
7086,M016,2022/08/25 05:00:00+00,25.08.2022 05:00-06:00,05:00-06:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,0,1,1
7087,M016,2022/08/25 06:00:00+00,25.08.2022 06:00-07:00,06:00-07:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,5,1,6
7088,M016,2022/08/25 06:59:59+00,25.08.2022 07:00-08:00,07:00-08:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,2,3,5
7089,M016,2022/08/25 08:00:00+00,25.08.2022 08:00-09:00,08:00-09:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,5,10,15
7090,M016,2022/08/25 09:00:00+00,25.08.2022 09:00-10:00,09:00-10:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,17,37,54
7091,M016,2022/08/25 09:59:59+00,25.08.2022 10:00-11:00,10:00-11:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,41,38,79
7092,M016,2022/08/25 11:00:00+00,25.08.2022 11:00-12:00,11:00-12:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,51,48,99
7093,M016,2022/08/25 12:00:00+00,25.08.2022 12:00-13:00,12:00-13:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,46,24,70
7094,M016,2022/08/25 12:59:59+00,25.08.2022 13:00-14:00,13:00-14:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,40,31,71
7095,M016,2022/08/25 14:00:00+00,25.08.2022 14:00-15:00,14:00-15:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,82,63,145
7096,M016,2022/08/25 15:00:00+00,25.08.2022 15:00-16:00,15:00-16:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,122,90,212
7097,M016,2022/08/25 15:59:59+00,25.08.2022 16:00-17:00,16:00-17:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,155,143,298
7098,M016,2022/08/25 17:00:00+00,25.08.2022 17:00-18:00,17:00-18:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,153,163,316
7099,M016,2022/08/25 18:00:00+00,25.08.2022 18:00-19:00,18:00-19:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,124,133,257
7100,M016,2022/08/25 18:59:59+00,25.08.2022 19:00-20:00,19:00-20:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,84,98,182
7101,M016,2022/08/25 20:00:00+00,25.08.2022 20:00-21:00,20:00-21:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,13,12,25
7102,M016,2022/08/25 21:00:00+00,25.08.2022 21:00-22:00,21:00-22:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,9,9,18
7103,M016,2022/08/25 21:59:59+00,25.08.2022 22:00-23:00,22:00-23:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,7,7,14
7104,M016,2022/08/25 23:00:00+00,25.08.2022 23:00-24:00,23:00-24:00,2022/08/25 00:00:00+00,25.08.2022 ,2022/08,Srpen 2022,2,1,3
7105,M016,2022/08/26 00:00:00+00,26.08.2022 00:00-01:00,00:00-01:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,2,0,2
7106,M016,2022/08/26 00:59:59+00,26.08.2022 01:00-02:00,01:00-02:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,0,0,0
7107,M016,2022/08/26 02:00:00+00,26.08.2022 02:00-03:00,02:00-03:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,0,0,0
7108,M016,2022/08/26 03:00:00+00,26.08.2022 03:00-04:00,03:00-04:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,0,0,0
7109,M016,2022/08/26 03:59:59+00,26.08.2022 04:00-05:00,04:00-05:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,0,0,0
7110,M016,2022/08/26 05:00:00+00,26.08.2022 05:00-06:00,05:00-06:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,0,1,1
7111,M016,2022/08/26 06:00:00+00,26.08.2022 06:00-07:00,06:00-07:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,2,1,3
7112,M016,2022/08/26 06:59:59+00,26.08.2022 07:00-08:00,07:00-08:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,2,8,10
7113,M016,2022/08/26 08:00:00+00,26.08.2022 08:00-09:00,08:00-09:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,6,12,18
7114,M016,2022/08/26 09:00:00+00,26.08.2022 09:00-10:00,09:00-10:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,13,36,49
7115,M016,2022/08/26 09:59:59+00,26.08.2022 10:00-11:00,10:00-11:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,25,48,73
7116,M016,2022/08/26 11:00:00+00,26.08.2022 11:00-12:00,11:00-12:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,36,32,68
7117,M016,2022/08/26 12:00:00+00,26.08.2022 12:00-13:00,12:00-13:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,57,44,101
7118,M016,2022/08/26 12:59:59+00,26.08.2022 13:00-14:00,13:00-14:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,64,94,158
7119,M016,2022/08/26 14:00:00+00,26.08.2022 14:00-15:00,14:00-15:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,40,46,86
7120,M016,2022/08/26 15:00:00+00,26.08.2022 15:00-16:00,15:00-16:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,116,92,208
7121,M016,2022/08/26 15:59:59+00,26.08.2022 16:00-17:00,16:00-17:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,53,30,83
7122,M016,2022/08/26 17:00:00+00,26.08.2022 17:00-18:00,17:00-18:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,75,54,129
7123,M016,2022/08/26 18:00:00+00,26.08.2022 18:00-19:00,18:00-19:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,39,36,75
7124,M016,2022/08/26 18:59:59+00,26.08.2022 19:00-20:00,19:00-20:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,24,34,58
7125,M016,2022/08/26 20:00:00+00,26.08.2022 20:00-21:00,20:00-21:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,15,12,27
7126,M016,2022/08/26 21:00:00+00,26.08.2022 21:00-22:00,21:00-22:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,2,2,4
7127,M016,2022/08/26 21:59:59+00,26.08.2022 22:00-23:00,22:00-23:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,2,0,2
7128,M016,2022/08/26 23:00:00+00,26.08.2022 23:00-24:00,23:00-24:00,2022/08/26 00:00:00+00,26.08.2022 ,2022/08,Srpen 2022,1,2,3
7129,M016,2022/08/27 00:00:00+00,27.08.2022 00:00-01:00,00:00-01:00,2022/08/27 00:00:00+00,27.08.2022 ,2022/08,Srpen 2022,1,1,2
7130,M016,2022/08/27 00:59:59+00,27.08.2022 01:00-02:00,01:00-02:00,2022/08/27 00:00:00+00,27.08.2022 ,2022/08,Srpen 2022,1,1,2
